epoch,accuracy,loss,lr,val_accuracy,val_loss,val_macro_f1
41,0.6239388585090637,0.679011344909668,0.0005487933,0.5882731676101685,0.718812108039856,0.5797667424492989
42,0.6319184899330139,0.6627314686775208,0.0005364471,0.5528350472450256,0.8189854025840759,0.5355676704316393
43,0.6400679349899292,0.660986065864563,0.0005239523,0.6056700944900513,0.7258028388023376,0.6014646798933666
44,0.6465195417404175,0.6549012660980225,0.00051132246,0.5921391844749451,0.7274433374404907,0.5858339150549174
45,0.6718166470527649,0.6089001297950745,0.00049857143,0.5914948582649231,0.7634422779083252,0.5775459997909332
46,0.6741935610771179,0.6091501116752625,0.00048571322,0.4845360815525055,0.9035710096359253,0.4550356282478078
47,0.6458404064178467,0.6429139375686646,0.00047276178,0.5786082744598389,0.7585431337356567,0.5663498504339152
48,0.6741935610771179,0.6184541583061218,0.00045973132,0.5283505320549011,0.8495909571647644,0.5174824856975925
49,0.6787775754928589,0.6049243211746216,0.0004466361,0.6108247637748718,0.7321798801422119,0.6104943932193966
50,0.6954159736633301,0.5894885659217834,0.00043349044,0.6063144207000732,0.7117916941642761,0.6042920906902246
51,0.6838709712028503,0.5918903946876526,0.0004203087,0.6043814420700073,0.7382453083992004,0.5956884165878987
52,0.6675721406936646,0.5951065421104431,0.0004071053,0.6088917255401611,0.773198127746582,0.5987273584032902
53,0.7045840620994568,0.5685326457023621,0.00039389468,0.6050257682800293,0.7493465542793274,0.5968033150935301
54,0.7081494331359863,0.5642328858375549,0.0003806913,0.6153350472450256,0.7219980955123901,0.6125277235559655
55,0.7207130789756775,0.5527983903884888,0.00036750955,0.6030927896499634,0.7737999558448792,0.593913905953357
56,0.7076400518417358,0.5577003955841064,0.00035436387,0.5818299055099487,0.8309460878372192,0.5630810666835718
57,0.7203735113143921,0.5690322518348694,0.00034126866,0.6088917255401611,0.7507274746894836,0.5994925043009471
58,0.7356536388397217,0.5379089117050171,0.00032823824,0.6198453903198242,0.7423847913742065,0.6172877256730819
59,0.7556875944137573,0.5054048895835876,0.0003152868,0.6159793734550476,0.7469861507415771,0.6090010567520645
60,0.7478777766227722,0.5153011083602905,0.00030242855,0.6005154848098755,0.7716295123100281,0.592139032170248
61,0.7365025281906128,0.5271702408790588,0.00028967753,0.6043814420700073,0.7739751935005188,0.5952306942826556
62,0.740577220916748,0.5339199900627136,0.00027704771,0.6101804375648499,0.730255663394928,0.6062345727209448
63,0.7550085186958313,0.5234187245368958,0.0002645529,0.6056700944900513,0.7491001486778259,0.6021519099588
64,0.7551782727241516,0.5018938183784485,0.0002522067,0.6198453903198242,0.7680538296699524,0.6156470495993712
65,0.7275042533874512,0.5556672215461731,0.00024002268,0.5992268323898315,0.7817047834396362,0.5890767167082822
66,0.7670628428459167,0.511334240436554,0.00022801413,0.6198453903198242,0.7494062185287476,0.6125338882660295
67,0.7864176630973816,0.47601136565208435,0.00021619421,0.5850515365600586,0.8015336394309998,0.570971217630056
68,0.8032258152961731,0.4409019649028778,0.00020457582,0.6127577424049377,0.7673121094703674,0.6042633127251761
69,0.7694397568702698,0.5033835172653198,0.00019317165,0.6043814420700073,0.7880062460899353,0.5929541197824526
70,0.7983022332191467,0.4620499312877655,0.00018199421,0.6030927896499634,0.7795754671096802,0.5985167781877785
71,0.7862478494644165,0.47664812207221985,0.0001710557,0.6211340427398682,0.734698474407196,0.6162802599737055
72,0.784380316734314,0.4754972755908966,0.00016036809,0.6082473993301392,0.773088812828064,0.5972068581713166
73,0.8003395795822144,0.4481976628303528,0.00014994305,0.6121134161949158,0.7817458510398865,0.6032702637542519
74,0.8183361887931824,0.4304710030555725,0.00013979198,0.623711347579956,0.7663167715072632,0.6205086566741702
75,0.8078098297119141,0.4567893147468567,0.00012992602,0.6198453903198242,0.8049203157424927,0.6126414996227465
76,0.8039049506187439,0.43984857201576233,0.00012035591,0.6121134161949158,0.7737564444541931,0.6061401479410806
77,0.8011884689331055,0.4538905918598175,0.00011109213,0.6146907210350037,0.7814697623252869,0.6067459316140795
78,0.7896434664726257,0.4869944453239441,0.00010214482,0.6140463948249817,0.7914085984230042,0.6069624029316603
79,0.8290322422981262,0.4137863516807556,9.3523755e-05,0.6121134161949158,0.7974823117256165,0.6048842806190801
80,0.829711377620697,0.4021649658679962,8.523837e-05,0.6024484634399414,0.8517261743545532,0.5913205955272013
81,0.8278437852859497,0.4056706130504608,7.729771e-05,0.6269329786300659,0.7788426280021667,0.624275992665759
82,0.8495755791664124,0.39466986060142517,6.971047e-05,0.6275773048400879,0.7875558137893677,0.6216718237047912
83,0.829711377620697,0.4134443700313568,6.248495e-05,0.6101804375648499,0.7958782911300659,0.6034239655549886
84,0.8225806355476379,0.43286269903182983,5.5629036e-05,0.6301546096801758,0.7719308137893677,0.6242269953890597
85,0.8110356330871582,0.4594130218029022,4.9150236e-05,0.623711347579956,0.7754939794540405,0.6152623936446083
86,0.8269948959350586,0.43491750955581665,4.3055632e-05,0.6275773048400879,0.7761113047599792,0.6213160441292648
87,0.8239389061927795,0.44868242740631104,3.735189e-05,0.623711347579956,0.7859919667243958,0.6167996134161867
88,0.8229202032089233,0.4217618703842163,3.2045242e-05,0.626288652420044,0.7789885401725769,0.6206274671704842
89,0.8256366848945618,0.44378823041915894,2.7141496e-05,0.6224226951599121,0.7802615761756897,0.616415490921646
90,0.8438030481338501,0.42732343077659607,2.2646012e-05,0.625644326210022,0.7792483568191528,0.6210253640787132
91,0.8344652056694031,0.41740164160728455,1.8563705e-05,0.6217783689498901,0.7844719886779785,0.6149010939194781
92,0.8269948959350586,0.4445984959602356,1.489904e-05,0.625,0.782477080821991,0.6192400196821465
93,0.8310695886611938,0.4135071039199829,1.1656024e-05,0.625,0.7771785259246826,0.6199813376037061
94,0.849236011505127,0.4005800187587738,8.838204e-06,0.6224226951599121,0.7823739051818848,0.6161389864343823
95,0.8463497161865234,0.38821274042129517,6.4486594e-06,0.626288652420044,0.7867444157600403,0.6207101391387321
96,0.845331072807312,0.41416481137275696,4.4900044e-06,0.6204897165298462,0.7874253988265991,0.6134301131036585
97,0.8424448370933533,0.40610039234161377,2.9643804e-06,0.6204897165298462,0.787560224533081,0.6134881104030677
98,0.8286926746368408,0.41965004801750183,1.873456e-06,0.624355673789978,0.7853124737739563,0.618387158302096
99,0.833616316318512,0.423130065202713,1.2184237e-06,0.6217783689498901,0.7838492393493652,0.6148098739385236
