epoch,accuracy,loss,lr,val_accuracy,val_loss,val_macro_f1
18,0.5061120390892029,0.1480182558298111,0.00047725163,0.4581185579299927,0.16132864356040955,0.4470936196764838
19,0.4898132383823395,0.15306507050991058,0.00047368233,0.48775774240493774,0.15387186408042908,0.46913207867285767
20,0.4986417591571808,0.1495145857334137,0.00046986845,0.4729381501674652,0.15083226561546326,0.4392566153825106
21,0.5310696363449097,0.1400362253189087,0.0004658141,0.5225515365600586,0.1487535834312439,0.512077562378955
22,0.5327674150466919,0.13875330984592438,0.0004615238,0.5083763003349304,0.1448640078306198,0.4987189078871586
23,0.5470288395881653,0.13530240952968597,0.0004570022,0.5328608155250549,0.13771112263202667,0.5254127986443623
24,0.5393887758255005,0.13314351439476013,0.00045225426,0.5483247637748718,0.13283833861351013,0.5325962151882959
25,0.5461799502372742,0.13025955855846405,0.00044728513,0.5412371158599854,0.14172148704528809,0.546971510025411
26,0.5640068054199219,0.12689095735549927,0.00044210028,0.5135309100151062,0.1553475707769394,0.4983627205081409
27,0.5619694590568542,0.12439705431461334,0.00043670536,0.4909793734550476,0.1563068926334381,0.48758269977924834
28,0.5565364956855774,0.12702079117298126,0.0004311063,0.5541236996650696,0.12959705293178558,0.5415910228932116
29,0.583531379699707,0.1186663880944252,0.0004253092,0.5695876479148865,0.12486885488033295,0.5596873798437633
30,0.5735144019126892,0.11908526718616486,0.0004193204,0.5728092789649963,0.12881922721862793,0.5638620169255476
31,0.5889643430709839,0.11580002307891846,0.00041314645,0.5431700944900513,0.13037557899951935,0.5185135093271737
32,0.5926994681358337,0.11307507008314133,0.00040679408,0.5496134161949158,0.13381867110729218,0.5564831231052917
33,0.6010186672210693,0.11155898869037628,0.00040027028,0.5805412530899048,0.12031940370798111,0.5761578975220957
34,0.596095085144043,0.11157000809907913,0.00039358216,0.5489690899848938,0.13514426350593567,0.5381187073185605
35,0.6050933599472046,0.10925059765577316,0.00038673703,0.563788652420044,0.1272553950548172,0.5549194750575076
36,0.6241086721420288,0.1064586415886879,0.00037974239,0.5380154848098755,0.14260850846767426,0.5135471992235664
37,0.6125636696815491,0.10593538731336594,0.00037260586,0.5657216310501099,0.12476135790348053,0.5554548565035671
38,0.6105263233184814,0.10557634383440018,0.0003653353,0.5863401889801025,0.12484247982501984,0.5767206599916758
39,0.6339558362960815,0.10299045592546463,0.00035793858,0.5824742317199707,0.11983329057693481,0.5739025879771703
40,0.6353141069412231,0.09912115335464478,0.00035042386,0.593427836894989,0.12039585411548615,0.5869174465590193
41,0.6349745392799377,0.09814593195915222,0.00034279932,0.5895618796348572,0.11731480807065964,0.5791673923288257
42,0.6280136108398438,0.10011394321918488,0.0003350733,0.5811855792999268,0.11936528235673904,0.5764863809848958
43,0.6421052813529968,0.09949474781751633,0.00032725424,0.5824742317199707,0.12863270938396454,0.5712348038622695
44,0.639049232006073,0.09571752697229385,0.00031935071,0.592783510684967,0.1202629804611206,0.5865360407836879
45,0.6516128778457642,0.09329189360141754,0.00031137138,0.5444587469100952,0.13676026463508606,0.5318997989708331
46,0.6356536746025085,0.09993748366832733,0.0003033249,0.5850515365600586,0.1268068104982376,0.5760738863673307
47,0.6675721406936646,0.08946666866540909,0.00029522015,0.6172680258750916,0.12117066234350204,0.6091036312966919
48,0.6667232513427734,0.08844736218452454,0.00028706592,0.5953608155250549,0.12498651444911957,0.5988672432752579
49,0.6723259687423706,0.0860651433467865,0.00027887116,0.5856958627700806,0.12721052765846252,0.5781821407829922
50,0.6869270205497742,0.0828753411769867,0.00027064484,0.6024484634399414,0.12527860701084137,0.5956538173950157
51,0.6780984997749329,0.08574503660202026,0.00026239594,0.6127577424049377,0.12060481309890747,0.603712205484536
52,0.688285231590271,0.08339139819145203,0.00025413348,0.5953608155250549,0.13477900624275208,0.5838520759885846
53,0.6869270205497742,0.08228418976068497,0.0002458665,0.5753865838050842,0.14475557208061218,0.5764595171629315
54,0.6838709712028503,0.08282289654016495,0.00023760406,0.6018041372299194,0.11984100192785263,0.5937544963997383
55,0.6996604204177856,0.07974451780319214,0.00022935517,0.6076030731201172,0.1248631551861763,0.5972240429178312
56,0.6996604204177856,0.07691701501607895,0.00022112884,0.6095361113548279,0.12639792263507843,0.6064623715427857
57,0.7005093097686768,0.07696318626403809,0.00021293409,0.625,0.11905180662870407,0.6221945345311543
58,0.708488941192627,0.07563616335391998,0.00020477986,0.6198453903198242,0.12388439476490021,0.6157148540775828
59,0.7188454866409302,0.07404298335313797,0.00019667509,0.6217783689498901,0.1256106197834015,0.6191211405634086
60,0.7196943759918213,0.07199902087450027,0.00018862863,0.6127577424049377,0.1219724491238594,0.6054831169523487
61,0.7254669070243835,0.06924696266651154,0.00018064928,0.6224226951599121,0.12225835025310516,0.6136435898117493
62,0.7247877717018127,0.06947159767150879,0.00017274576,0.625644326210022,0.12232203036546707,0.6229013985192784
63,0.733616292476654,0.06782838702201843,0.0001649267,0.625644326210022,0.12025926262140274,0.622641706911976
64,0.7308998107910156,0.06726718693971634,0.00015720069,0.6198453903198242,0.12556445598602295,0.61210962520179
65,0.7319185137748718,0.06993924081325531,0.00014957614,0.6146907210350037,0.12972064316272736,0.6086663509121301
66,0.7203735113143921,0.07156460732221603,0.00014206141,0.6224226951599121,0.12522684037685394,0.61690419827526
67,0.7455008625984192,0.06556691974401474,0.0001346647,0.624355673789978,0.1256769299507141,0.6184697319182468
68,0.7436332702636719,0.06398440152406693,0.00012739413,0.6301546096801758,0.1252952218055725,0.6258071053492577
69,0.7477079629898071,0.06359182298183441,0.00012025761,0.624355673789978,0.12788879871368408,0.6225667417676773
70,0.7458404302597046,0.06254391372203827,0.00011326296,0.6179123520851135,0.12842901051044464,0.6118920476167264
71,0.7502546906471252,0.06176922097802162,0.000106417836,0.6340206265449524,0.12070421129465103,0.6321256545671357
72,0.7382003664970398,0.06359124928712845,9.972971e-05,0.625,0.12389478832483292,0.6213942228533696
73,0.7502546906471252,0.06012444570660591,9.320591e-05,0.6340206265449524,0.1230221763253212,0.6323074226873292
74,0.7589133977890015,0.05962040647864342,8.685356e-05,0.6314433217048645,0.12504607439041138,0.6269207674839802
75,0.7611205577850342,0.05694440007209778,8.067961e-05,0.6275773048400879,0.12424036115407944,0.6221091883556682
76,0.7684210538864136,0.05797376111149788,7.4690804e-05,0.6372422575950623,0.12298174202442169,0.6327789940509342
77,0.7702886462211609,0.0563976913690567,6.88937e-05,0.6301546096801758,0.12575925886631012,0.630822782219683
78,0.7736842036247253,0.05648929253220558,6.329463e-05,0.6340206265449524,0.12434756010770798,0.6315196919176714
79,0.7617996335029602,0.057206977158784866,5.789972e-05,0.6198453903198242,0.13123197853565216,0.6138981509980623
80,0.7606111764907837,0.05709322914481163,5.2714873e-05,0.6307989954948425,0.12507681548595428,0.6280383247593576
81,0.762478768825531,0.05741462484002113,4.774575e-05,0.626288652420044,0.12679190933704376,0.6251241763628673
82,0.7743633389472961,0.05420098453760147,4.299779e-05,0.6224226951599121,0.12695172429084778,0.6196204403218721
83,0.7769100069999695,0.0548553504049778,3.8476188e-05,0.6275773048400879,0.1276022344827652,0.6228077324860165
84,0.7765704393386841,0.05544068664312363,3.418588e-05,0.6417526006698608,0.1253407746553421,0.6394899498296533
85,0.7721561789512634,0.055229976773262024,3.0131563e-05,0.6353092789649963,0.1255616843700409,0.6319136385044052
86,0.7789473533630371,0.053419869393110275,2.6317668e-05,0.6372422575950623,0.12666738033294678,0.6344065009598076
87,0.773514449596405,0.05485802888870239,2.2748367e-05,0.6346649527549744,0.12588714063167572,0.6310248362094867
88,0.7881154417991638,0.05357101187109947,1.9427562e-05,0.6333763003349304,0.12645506858825684,0.6299266717848402
89,0.7833616137504578,0.05256262794137001,1.6358885e-05,0.6346649527549744,0.12627297639846802,0.6309641353430598
90,0.775721549987793,0.05368703976273537,1.3545689e-05,0.6378865838050842,0.12636061012744904,0.6341351121577224
91,0.7823429703712463,0.05293211340904236,1.0991054e-05,0.6346649527549744,0.12697134912014008,0.6312846746055852
92,0.7881154417991638,0.050915807485580444,8.6977725e-06,0.6365979313850403,0.12783922255039215,0.6324023033642318
93,0.7879456877708435,0.05134002864360809,6.6683506e-06,0.6359536051750183,0.12736909091472626,0.6327773469703721
94,0.7860780954360962,0.052075471729040146,4.9050086e-06,0.6443299055099487,0.1270228922367096,0.6410626245078016
95,0.7852292060852051,0.05129875987768173,3.409674e-06,0.6404638886451721,0.1264858990907669,0.6371073390003624
96,0.7896434664726257,0.05036810785531998,2.1839826e-06,0.6359536051750183,0.1270616054534912,0.6322069303232847
97,0.787436306476593,0.0513969287276268,1.2292744e-06,0.6359536051750183,0.12723927199840546,0.6324319011897664
98,0.7782682776451111,0.05191842466592789,5.465932e-07,0.6359536051750183,0.12737756967544556,0.6324927429194512
99,0.7910016775131226,0.05094520002603531,1.3668567e-07,0.6359536051750183,0.127608060836792,0.6323591335541922
